Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmin,Plot_index_Annual_tasmin,Ave25yearSpan_Winter_tasmin,Plot_index_Winter_tasmin,Ave25yearSpan_Spring_tasmin,Plot_index_Spring_tasmin,Ave25yearSpan_Summer_tasmin,Plot_index_Summer_tasmin,Ave25yearSpan_Fall_tasmin,Plot_index_Fall_tasmin
mid-term Future,7,14.5.2,ssp585,294.9966228454401,2.264165073453686,292.2782629594735,2.1650914668191383,294.0955118813722,2.3608189785998803,297.4559463534148,2.3542619688614543,296.11694418687085,2.17360824501122
mid-term Future,7,14.6.1,ssp585,295.24119185841545,2.1353752262398267,290.6522880912672,2.058130156063866,293.03805409348524,1.8989583964969796,299.64770272959834,2.2081158886785026,297.5641847174508,2.3774499792581025
mid-term Future,7,15.1.1,ssp585,297.14809796639645,2.4753597151109012,294.3241322135249,2.337161649203466,297.730191470851,2.3976862903263267,299.0669510294043,2.7289011963554017,297.42004945356763,2.434602926904031
mid-term Future,7,15.1.2,ssp585,294.80597718292825,2.55091096036028,291.78585567981634,2.4656414353678393,295.4327370726544,2.5050665175396496,297.0287394502888,2.8156020981332475,294.92004010588255,2.414216740576773
mid-term Future,7,15.2.1,ssp585,296.43399891159305,2.584553562580407,293.35299717023014,2.3576455249431305,296.05283228169316,2.17435013750325,298.60419256707894,2.8431792628246804,297.6805825466114,2.962809958195944
mid-term Future,7,15.2.2,ssp585,296.8502446394266,2.190165117919907,294.19283155236684,2.0119272402837787,296.3795916159256,1.9927114171567162,298.8970614574266,2.464937113886293,297.89197967110096,2.2887464686802446
mid-term Future,7,15.2.3,ssp585,296.27730916161846,2.5421719841961803,293.2025229177999,2.3136700461519553,296.43891925106874,2.27362017382746,298.4471001384569,2.8399658597033977,296.9693950137463,2.739202147892538
mid-term Future,7,15.3.1,ssp585,294.78624685928963,2.350240926102316,291.8028842478779,2.1615590842057664,295.55158653300737,2.2933589251145037,296.98102947318034,2.77456806182861,294.7520423713097,2.1658639702430165
mid-term Future,7,15.4.1,ssp585,295.983881721989,2.137938580773067,290.9087638217824,1.9580238343659033,294.9496272120268,1.8471413340775875,300.24103523088536,2.3924641766755492,297.7582985507001,2.353020982847106
mid-term Future,7,15.5.1,ssp585,295.2087428249308,2.1866528251296167,291.04337800284645,1.737427551272912,292.9454886726711,2.234011898040773,299.1506045598569,2.218559547921892,297.64226616492635,2.5519894790649396
mid-term Future,7,15.5.2,ssp585,293.51012334847627,2.182610835659318,289.37041841474826,1.634096726035395,291.43629611595816,2.3118559862219765,297.4376573454815,2.292793814203012,295.74117775382575,2.4844847408755797
mid-term Future,7,15.6.1,ssp585,294.96100091839156,2.170078936887979,292.8709068016803,2.149855260730636,295.5949865569239,2.0839740811223564,296.1121608443882,2.2686998939514105,295.22887675526374,2.177480071141165
mid-term Future,7,2.1.1,ssp585,259.7224738447742,6.854294203828454,245.46098758751617,8.574002149257257,252.50651399624167,5.491636954767063,276.0243871366856,3.4594883734287447,264.67905409822583,9.958691547948527
mid-term Future,7,2.1.2,ssp585,257.0892038715747,5.541575848441319,242.6826174051626,6.460363986432977,249.85424943721162,4.294685209905321,276.34396448831194,3.8487997254802537,259.2235796292736,7.60243189773103
mid-term Future,7,2.1.3,ssp585,261.08201027084704,6.769980059761501,247.37252073482415,9.018642265745932,253.6034795884063,5.351348146419241,276.91819880976976,3.6832525239995695,266.22750272067526,9.09496678338294
mid-term Future,7,2.1.4,ssp585,260.9304523124472,5.7310425577758135,247.45561587341285,8.086139137651902,253.46754393820203,4.431721915732261,277.81010238128306,3.4621748938439314,264.7725292833935,7.003014082849681
mid-term Future,7,2.1.5,ssp585,263.1382078532608,4.878242607590071,250.06116540926567,8.014249315287206,256.02382748876977,3.836802032963252,278.52899069643496,3.0353508870138626,267.73868348081317,4.684454979635008
mid-term Future,7,2.1.6,ssp585,262.2574453219572,4.374233662757382,251.01486769726512,7.425823721374183,255.0188098498628,3.417225256442382,276.46917472277613,2.720409419546157,266.35640755722704,3.987652529425878
mid-term Future,7,2.1.7,ssp585,264.058493264632,5.078198419135575,251.68032777114962,8.364766165085719,256.9723249207025,4.004213340662357,279.17441265555453,3.551591621741614,268.21529060318665,4.448248739852495
mid-term Future,7,2.1.8,ssp585,261.76526567777034,6.065720187838769,247.31637364325792,8.279632886039447,254.2162751623826,4.913497092694694,277.9634873103055,3.4281144752045685,267.3492080339994,7.701772588168137
mid-term Future,7,2.1.9,ssp585,262.27373460357023,5.8418213350948935,248.58252576940447,7.92341285415575,255.28725013591347,4.917732333965276,277.7538175786572,3.4780959436260845,267.2636645212794,7.1015587575015235
mid-term Future,7,2.2.1,ssp585,265.19272388502804,4.496521972818452,254.4422893477379,8.494946533497025,259.95066282708234,3.9866364121989797,279.4480340349827,2.4379242879967205,266.74107878810753,3.128199184081712
mid-term Future,7,2.2.2,ssp585,265.3727802952105,4.192373399375413,253.96733920549352,7.353222103855497,260.2948126319909,3.63937531718984,280.1292518157121,2.3060449948819333,266.8981061091237,3.5240552640148533
mid-term Future,7,2.2.3,ssp585,272.08536208679794,4.0176998934479915,264.398308781069,7.483739277871585,268.36731993410655,3.785404889868248,282.9240363981607,2.140838421158816,272.5093349627455,2.712941670695852
mid-term Future,7,2.2.4,ssp585,269.564065583149,4.089786652016105,261.01012842432993,7.655995464095879,264.7543820292636,3.7060416035520145,281.76190261163947,2.1740642777158197,270.57722129246935,2.8780978574253795
mid-term Future,7,2.2.5,ssp585,274.63234585549463,3.3174208620256436,267.9425773791057,5.691953999037935,272.637892767773,3.2035062343352374,283.62695802750795,2.2331937631721726,274.18915982862103,2.174027109916276
mid-term Future,7,2.2.6,ssp585,277.6008084430545,2.1564039000299,273.6404577870718,2.3580023750570125,275.11532303042645,2.2117764278660648,282.67092849150947,1.9387826171128655,278.91504642876663,2.120520813007849
mid-term Future,7,2.3.1,ssp585,262.680657060448,4.050594994473496,250.07918765431282,6.57326246927499,258.39488653860496,3.5703355603317863,278.24743946534835,2.341168330179061,263.7719043787818,3.7627445343640336
mid-term Future,7,2.4.1,ssp585,264.2593572885279,4.725968531692139,249.71123247679242,6.8743785501371875,258.3845284091851,4.231017166836914,280.4542737244758,3.132387814036287,268.25248616548765,4.706984262752992
mid-term Future,7,2.4.2,ssp585,263.68690130182387,4.6269864819941535,247.91112876124413,6.858704870685621,257.18348387780554,3.876350283010497,280.77519167445155,2.9936657652252796,268.6297299039102,4.824060865002019
mid-term Future,7,2.4.3,ssp585,267.30033036041505,4.04909443254767,255.61305647043258,7.146166370886025,261.579777741319,3.699005832197553,279.6105447826595,2.4630168089877973,272.22792057956195,2.9353309257791613
mid-term Future,7,2.4.4,ssp585,262.4020714787915,5.380268977296833,246.78645724138468,7.666231775326089,255.05583433381076,4.376262307288531,279.60256668908573,3.3535152505111947,267.9247229818107,6.177463192801034
mid-term Future,7,3.1.1,ssp585,268.4892927198853,3.9326893206608364,256.6312091846111,6.63467301818681,265.5271948061409,3.4801812536963874,282.8395389262141,2.3592522505589812,268.7350489320323,3.3014799112691486
mid-term Future,7,3.1.2,ssp585,270.3154324228646,3.880441640520627,258.4345985172564,6.55103375641869,267.970108927025,3.432261533865205,284.4410748800376,2.3459040265765196,270.18726876571526,3.2366591982845376
mid-term Future,7,3.1.3,ssp585,268.60306949080854,4.0376490188758964,254.39465407598894,6.205012972260242,266.6259332813795,3.743675463151911,284.5356192631177,2.5178936015328635,268.5840514605707,3.7220461877633992
mid-term Future,7,3.2.1,ssp585,264.45720897165523,3.9241301945721485,250.31081396135306,6.136373205166574,261.602141927347,3.5188656616457905,280.34291481713495,2.5478081423181624,265.31162563123644,3.5315275194133617
mid-term Future,7,3.2.2,ssp585,263.7168264751867,3.322805185551424,249.01484253876808,4.501915948240896,261.62287554722303,3.105657928856745,279.2064033532203,2.5361341680636955,264.75319398085674,3.168391185547941
mid-term Future,7,3.2.3,ssp585,266.1026362533614,3.681484503081813,250.54122235267718,5.12692058519691,263.6994099709222,3.4819235526402874,282.6753894384626,2.747077694250594,267.2088507077884,3.3945491382798982
mid-term Future,7,3.3.1,ssp585,266.4545240389892,3.999638107213106,250.1622131014652,5.721275379313223,263.04168678089655,3.7377983739771174,283.63164725463673,2.892243212982205,268.69522547752877,3.6766605060333175
mid-term Future,7,3.3.2,ssp585,270.0129097557554,3.376581638137021,254.3563722186986,4.519702373221122,268.55119373542084,2.9348652884350965,285.2055778161857,3.0439443302996807,271.6568477739445,3.0258708838471673
mid-term Future,7,3.4.1,ssp585,266.3468867159866,3.98440748449522,249.35082718952958,5.499577204756282,261.85431023549125,3.4152992629933987,283.19432286683144,2.8441243256724666,270.7103737708803,4.210067829918321
mid-term Future,7,3.4.2,ssp585,268.9527251087417,3.669523562726199,255.02632652539228,6.090215472814936,264.5889231346433,3.44322677260619,282.58769690933997,2.4210136003529064,273.38976449471375,2.7600618403413133
mid-term Future,7,3.4.3,ssp585,269.24490998994327,3.0895978049756576,256.6452302899753,5.090087027786009,265.6806768751689,2.767417985242388,281.9117273311578,2.254999864781478,272.5367489711809,2.2753055681286196
mid-term Future,7,3.4.4,ssp585,267.9860401091073,3.587119695427062,255.0956455659002,6.016847335205064,263.5570173846597,3.396224970023816,281.09100087962395,2.277568677803096,271.99750058537836,2.6946184442725207
mid-term Future,7,3.4.5,ssp585,266.9943061143102,4.036872147930061,249.98737425035333,5.570773220913328,262.5279903905131,3.35268447249228,283.9717861205801,3.0156281551383124,271.2105524595405,4.2399543528872865
mid-term Future,7,4.1.1,ssp585,269.3816004567917,4.316573479500805,253.43047350503448,6.018078798309279,265.03798509748225,3.955241384678418,285.32240604387187,3.9242533263193593,273.47487732681014,3.3912126756225107
mid-term Future,7,4.1.2,ssp585,271.0013481440753,3.9791585959059024,255.16057265425704,5.6274293075531965,267.68667017292177,3.6178020987977435,286.0997359368205,3.5198377630665263,274.7966259090727,3.174349423775367
mid-term Future,7,5.1.1,ssp585,270.1642890451148,3.5628420145780932,253.1442145482934,4.603444601633711,267.99980672972924,3.1575515078093215,286.1375699792219,3.204103547451288,273.0816742063322,3.3033550710890154
mid-term Future,7,5.1.2,ssp585,272.978020996291,3.8037601873093076,257.053291965507,5.016052927513908,270.8246533090904,3.26010696751883,288.03291708650795,3.8708576342301537,275.7264488497024,3.083384739264723
mid-term Future,7,5.1.3,ssp585,271.5993708253485,2.940507710768773,258.27350333338035,4.567623332519323,268.9437047816564,2.581983169588745,284.46740386984914,2.4976062597941766,274.48935454403875,2.1372140577078445
mid-term Future,7,5.1.4,ssp585,276.1032062599088,2.506446820645347,267.40232127095476,3.3900043458266245,272.9527660125613,2.2280824824460943,285.6033183641019,2.4925133947153455,278.31197604642995,1.9257782846841724
mid-term Future,7,5.1.5,ssp585,271.1331483755538,3.730454412146079,254.11239911539624,4.896692880733166,268.1770353682901,3.25997618181135,287.2675477411695,3.5135544515052892,274.68864363124857,3.268887754612555
mid-term Future,7,5.1.6,ssp585,272.22002980301124,3.5166446743086914,257.2094971206271,5.0343779872224435,269.6541098849291,2.8952806017511405,286.2382638724731,3.307781743989528,275.52703603742236,2.850937312850678
mid-term Future,7,5.2.1,ssp585,276.28865420444805,3.679077176476228,263.1913445702984,4.92866720102834,274.65374953805406,3.2395521840539194,289.1219227744185,3.7161566438363955,277.9551568666089,2.846791291752431
mid-term Future,7,5.2.2,ssp585,275.3083620547385,3.9381061540349656,260.5740886117348,5.452322898788051,274.04624324906786,3.319624834008712,289.3307242490934,4.061532451839225,277.0191141837241,2.937030802363591
mid-term Future,7,5.2.3,ssp585,274.8037416422711,3.1676947485829494,260.92505815160706,4.163034353584816,272.8285264823067,2.7295938360860124,287.9754554523592,3.2419541267961574,277.24697815200904,2.5485076628547616
mid-term Future,7,5.3.1,ssp585,276.6324064090775,2.729687876293549,264.82597414280207,3.3315412098944766,274.4955337238184,2.3101142994780344,288.4553748149457,2.9739505497657728,278.54769917185394,2.310098406880746
mid-term Future,7,5.3.3,ssp585,279.5922228686292,2.952735442180482,269.0552296260788,3.301151297979799,277.71253650228954,2.6843930841975276,290.655703404157,3.284507858963865,280.75649986470006,2.5431023406753175
mid-term Future,7,5.4.1,ssp585,272.286501142367,3.353439553618733,257.79453417490106,4.580087768448953,271.0309955597559,2.528733638414339,286.0665169198098,3.3007168218380105,273.99529412280214,3.024106593358863
mid-term Future,7,5.4.2,ssp585,272.1093051854463,3.087472704606626,260.57762608771503,3.9514385068306943,270.84314981148725,2.242293930419647,283.74332824690833,3.2542697123648683,273.0628754549957,2.9165589520653485
mid-term Future,7,5.4.3,ssp585,272.9544085977477,3.670702298849445,256.67620188474774,4.884888707300156,271.2775394922039,3.2640508109624697,288.01050796033246,3.4408248501562575,275.5704106871251,3.110180108374529
mid-term Future,7,6.1.1,ssp585,266.5206271367156,3.7407801614739427,253.04112689530356,5.730214022251889,264.5372716281423,3.3845988677942156,281.56291967224365,2.4943357661708614,266.6851095027065,3.3881983130103848
mid-term Future,7,6.1.2,ssp585,268.13252166679064,3.4213800102511263,258.0052364699975,5.313638611595932,266.0709062913418,2.919259307861287,280.40554150556335,2.3973709083583374,267.8516096396787,3.0878253488076837
mid-term Future,7,6.1.3,ssp585,269.43759331719673,3.1738466134787706,257.1850849542466,4.3159213830099326,268.38716105300426,2.873484585375282,282.42465247015105,2.425770026830067,269.5199744260597,3.101269969025033
mid-term Future,7,6.1.4,ssp585,264.82279968356863,3.1004502704552355,253.99190222795337,4.139027511027262,263.1143590671656,2.8553656460344037,276.22244532029225,2.0639414444264106,265.7655395135163,3.3662237567425928
mid-term Future,7,6.1.5,ssp585,267.52442589676883,3.1384343175275387,253.4672328083756,4.140075177852566,266.45941529215435,2.78397299987426,281.24796204835013,2.714359183577762,268.6665880283695,2.9322506066676546
mid-term Future,7,6.1.6,ssp585,269.09962609194736,2.7666127724855443,258.4003168858895,3.2304045216375226,267.4173546706215,2.3559154588087345,279.8326674521471,2.6649498197887818,270.55934948071956,2.8246850479019634
mid-term Future,7,6.2.1,ssp585,272.15738736555517,2.6133691022170775,262.4089822216694,2.918553470205417,270.4696841705069,2.034566733938699,282.17314775364105,2.908173841372254,273.4048029526408,2.5978520089430877
mid-term Future,7,6.2.10,ssp585,274.1066879863631,3.107468315868535,266.2129641019406,3.9755170866155556,272.2021553930063,2.361405369673815,283.53119235564185,3.394672497838088,274.33187743631345,2.710570351434513
mid-term Future,7,6.2.11,ssp585,280.0526178863971,2.138640239569087,275.37912479597037,1.885321272977385,277.72664712502626,1.4274268401398973,285.90165228086965,2.693562713602317,281.12530098787784,2.547851983323632
mid-term Future,7,6.2.12,ssp585,276.7973264076806,2.6547632524412643,271.30168244270226,2.726726231911403,274.21736507966443,1.644430225480186,283.83780629116717,3.1849119832642057,277.7375374439044,3.0688623291151447
mid-term Future,7,6.2.13,ssp585,273.8558502969528,3.448854198637701,266.8315297238491,5.212450737615691,271.3963507590842,2.059088808079199,283.2440584556402,3.816856215478773,273.81665793872793,2.7329781404468183
mid-term Future,7,6.2.14,ssp585,271.26808771987163,3.2919440229828947,263.5822495548937,5.076345516083128,269.2592036440044,2.2428435879859703,280.9048696693486,3.412306807442852,271.17801554004217,2.4613887824558205
mid-term Future,7,6.2.15,ssp585,275.17126099461615,2.801230997276402,268.48089901257885,3.5123034550487207,272.8954041779118,1.986705992829976,283.7994718254522,3.2179927140683366,275.38358732383523,2.498231479417492
